"TITLE","AUTHORS","SUBJECT","DESCRIPTION","PUBLISHER","AVAILABILITY","RESEARCH_ORG","SPONSORING_ORG","CONTRIBUTING_ORG","PUBLICATION_COUNTRY","PUBLICATION_DATE","LANGUAGE","RESOURCE_TYPE","TYPE_QUALIFIER","RELATION","COVERAGE","FORMAT","IDENTIFIER","REPORT_NUMBER","DOE_CONTRACT_NUMBER","OTHER_IDENTIFIER","DOI","RIGHTS","ENTRY_DATE","OSTI_IDENTIFIER","CITATION_URL","PURL_URL","JOURNAL_NAME","JOURNAL_ISSUE","JOURNAL_VOLUME"
"Three-dimensional seismic characterization and imaging of the Soda Lake geothermal field","Gao, Kai; Huang, Lianjie; Cladouhos, Trenton","15 GEOTHERMAL ENERGY; Full-waveform inversion; Fault detection; Reverse-time migration; Soda Lake geothermal field; Surface seismic data","Accurate characterization of subsurface geophysical properties and detection of the fault system are essential for geothermal energy exploration and production. The Soda Lake geothermal field is in western Nevada with a complex fault system. Previous seismic characterization only produced a low-resolution, smooth velocity model along with a simple, conceptual fault model. Using optimized correlation-based full-waveform inversion, wavefield-separation-based reverse-time migration, and automatic fault detection techniques, we present 3D seismic characterization for the Soda Lake geothermal field using 3D surface seismic data acquired with Vibroseis sources. Here, we obtain 3D high-resolution velocity, density, and acoustic impedance models, 3D seismic images with different grid spacings, and a high-resolution fault system. Consistency check between the constructed faults and currently active injection and production geothermal wells verifies that our seismic inversion and imaging results and detected faults are reliable. These results can provide valuable information for optimizing well placement and geothermal energy production at the Soda Lake geothermal field.","Elsevier","","Los Alamos National Lab. (LANL), Los Alamos, NM (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE). Geothermal Technologies Office (EE-4G); USDOE National Nuclear Security Administration (NNSA)","","United States","2020-11-21T00:00:00Z","English","Journal Article","","Journal Name: Geothermics; Journal Volume: 90; Journal Issue: C","","Medium: ED; Size: Article No. 101996","","LA-UR-20-26342","89233218CNA000001","Journal ID: ISSN 0375-6505","10.1016/j.geothermics.2020.101996","","2021-11-22T00:00:00Z","1727415","https://www.osti.gov/biblio/1727415","https://www.osti.gov/servlets/purl/1727415","Geothermics","C","90"
"The Potential to Improve the Value of U.S. Geothermal Electricity Generation Through Flexible Operations","Millstein, Dev; Dobson, Patrick; Jeong, Seongeun","15 GEOTHERMAL ENERGY; alternative energy sources; geothermal energy; geothermal engineering; geothermal power stations; solar energy; wind; renewable energy; geothermal power","Geothermal power plants have typically been operated as baseload plants. The recent expansion of wind and solar power generation creates a potential opportunity to increase the value of geothermal generation through flexible operations. In recent years, California’s wholesale electricity markets have exhibited frequent, short-term periods of negative pricing, indicating that additional flexibility would be valued in the market. Here, we examine local nodal hourly price records at all geothermal plants located in the western United States. We describe how the frequency and temporal characteristics of negative pricing episodes have changed over recent years. Based on these price series, we calculate the value of multiple strategies of flexible operations. Additionally, we use the estimates of future prices, developed through a capacity-expansion model and a dispatch model, to explore how the value of such flexible operations might change along with further penetration of variable renewable power sources. Based on the historical pricing records, we find that simple curtailment of operations during negative pricing episodes could increase the average energy value by 1–2 dollars per MWh and that allowing for increased production during limited high-priced hours, in addition to curtailment during negative priced hours, could potentially double the increase in value (up to 4 dollars per MWh). The forward-looking simulations indicate reduced values of flexibility from geothermal power despite higher penetrations of variable renewable energy. This result highlights the possibility that increasing flexibility options throughout the system may counteract the influence of increased variable renewable energy deployment.","ASME","","Lawrence Berkeley National Lab. (LBNL), Berkeley, CA (United States)","USDOE Office of Science (SC)","","United States","2020-11-16T00:00:00Z","English","Journal Article","","Journal Name: Journal of Energy Resources Technology; Journal Volume: 143; Journal Issue: 1","","Medium: ED; Size: Article No. 010905","","","AC02-05CH11231","Journal ID: ISSN 0195-0738; ark:/13030/qt8jj3n123","10.1115/1.4048981","","2021-02-12T00:00:00Z","1763705","https://www.osti.gov/biblio/1763705","https://www.osti.gov/servlets/purl/1763705","Journal of Energy Resources Technology","1","143"
"In-Situ Stress Measurements at the Utah Frontier Observatory for Research in Geothermal Energy (FORGE) Site","Xing, Pengju; McLennan, John; Moore, Joseph","15 GEOTHERMAL ENERGY; energy & fuels; in-situ stress; enhanced geothermal system (EGS); FORGE; DFIT","A scientific injection campaign was conducted at the Utah Frontier Observatory for Research in Geothermal Energy (FORGE) site in 2017 and 2019. The testing included pump-in/shut-in, pump-in/flowback, and step rate tests. Various methods have been employed to interpret the in-situ stress from the test dataset. This study focuses on methods to interpret the minimum in-situ stress from step rate, pump-in/extended shut-in tests data obtained during the stimulation of two zones in Well 58-32. This well was drilled in low-permeability granitoid. A temperature of 199 °C was recorded at the well’s total depth of 2297 m relative to the rotary Kelly bushing (RKB). The lower zone (Zone 1) consisted of 46 m of the openhole at the toe of the well. Fractures in the upper zone (Zone 2) were stimulated between 2123–2126 m measured depths (MD) behind the casing. The closure stress gradient variation depended on the depth and the injection chronology. The closure stress was found to increase with the pumping rate/volume. This stress variation could indicate that poroelastic effects (“back stress”) and the presence of adjacent natural fractures may play an important role in the interpretation of fracture closure stress. Further, progressively increasing local total stresses may, consequently, have practical applications when moderate volumes of fluid are injected in a naturally fractured or high-temperature reservoir. The alternative techniques that use pump-in/flowback tests and temperature signatures provide a valuable perspective view of the in-situ stress measurements.","MDPI","","Univ. of Utah, Salt Lake City, UT (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE)","","United States","2020-11-09T00:00:00Z","English","Journal Article","","Journal Name: Energies; Journal Volume: 13; Journal Issue: 21","","Medium: ED; Size: Article No. 5842","","","EE0007080","Journal ID: ISSN 1996-1073; ENERGA; PII: en13215842","10.3390/en13215842","","2022-04-26T00:00:00Z","1848474","https://www.osti.gov/biblio/1848474","https://www.osti.gov/servlets/purl/1848474","Energies","21","13"
"Using saline or brackish aquifers as reservoirs for thermal energy storage, with example calculations for direct-use heating in the Portland Basin, Oregon, USA","Burns, Erick R.; Bershaw, John; Williams, Colin F.; Wells, Ray; Uddenberg, Matt; Scanlon, Darby; Cladouhos, Trenton; van Houten, Boz","15 GEOTHERMAL ENERGY; Thermal energy storage; Geothermal; Reservoir Thermal Energy Storage (RTES)","Tools to evaluate reservoir thermal energy storage (RTES; heat storage in slow-moving or stagnant geochemically evolved permeable zones in strata that underlie well-connected regional aquifers) are developed and applied to the Columbia River Basalt Group (CRBG) beneath the Portland Basin, Oregon, USA. The performance of RTES for heat storage and recovery in the Portland Basin is strongly dependent on the operational schedule of heat injection and extraction. We examined the effects of the operational schedule, based on an annual solar hot water supply pattern and a building heating demand model, using heat and fluid flow simulations with SUTRA. We show RTES to be feasible for supply of heating energy for a large combined research/teaching building on the Oregon Health and Science University South Waterfront expansion, an area of planned future development. Initially, heat is consumed to increase the reservoir temperature, and conductive heat loss is high due to high temperature gradients between the reservoir and surrounding rock. Conductive heat loss continues into the future, but the rate of heat loss decreases, and heat recovery efficiency of the RTES system increases over time. Simulations demonstrate the effects of varying heat-delivery rate and temperature on the heat production history of the reservoir. If 100% of building heating needs are to be supplied by combined solar/RTES, then the solar system must be sized to meet building needs plus long-term thermal losses (i.e., conductive losses once the system is heated to pseudo-steady state) from the RTES system. If the solar heating system barely meets these criteria, then during early years, less than 100% of the building demand will be supplied until the reservoir is fully-heated. The duration of supplying less than 100% of building demand can be greatly shortened by pre-heating the reservoir before building heating operations or by adding extra heat from external sources during early years. Analytic solutions are developed to evaluate efficacy and to help design RTES systems (e.g., well-spacing, thermal source sizing, etc.). A map of thermal energy storage capacity is produced for the CRBG beneath the Portland Basin. The simulated building has an annual heat load of ~1.9 GWh, and the total annual storage capacity of the Portland Basin is estimated to be 43,400 GWh assuming seasonal storage of heat yields water from which 10 °C can be extracted via heat exchange, indicating a tremendous heating capacity of the CRBG.","Elsevier","","US Geological Survey, Portland, OR (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE), Renewable Power Office. Geothermal Technologies Office","","United Kingdom","2020-11-01T00:00:00Z","English","Journal Article","","Journal Name: Geothermics Journal Volume: 88 Journal Issue: C","","Medium: X; Size: Article No. 101877","","","EE0008104","Journal ID: ISSN 0375-6505; S0375650519304729; 101877; PII: S0375650519304729","10.1016/j.geothermics.2020.101877","","2021-03-11T00:00:00Z","1770221","https://www.osti.gov/biblio/1770221","","Geothermics","C","88"
"Optimizing Cornell’s future geothermal district heating performance through systems engineering and simulation","Galantino, Christopher R.; Beyers, Steve; Lindsay Anderson, C.; Tester, Jefferson W.","42 ENGINEERING; 15 GEOTHERMAL ENERGY; Construction & Building Technology; Energy & Fuels; Engineering; Centralized heat pumps; Geothermal district heating; Coefficient of performance; Deep direct-use; Energy systems","Cornell University’s intention to lower its carbon footprint has motivated this engineering evaluation of using low-temperature geothermal energy to supply heat to the campus district energy system. Optimal selection and operation of heat pumps can significantly improve system performance. To support this analysis, we model the quantitative relationships between heat pump configurations and source flow, supply and distribution temperatures, facility heating design options, output heat generation, and carbon abatement outcomes. A systems approach is used for analysis, troubleshooting, and improvement of the model. The result of this effort is a dynamic tool that appropriately responds to hourly thermal demand and communicates energy response for techno-economic analysis. Simulations indicate that a single well-pair in the local Basement Contact Zone reservoir can satisfy almost 68% of annual thermal demand at nearly 20 MWth average capacity while remaining financially competitive compared to conventional heating with levelized cost of heating (LCOH) as low as $4.55/MMBTU ($15.53/MWh<sub>th</sub>). A direct-use scheme with heat pump augmentation provided more carbon abatement and 50 to 150% more annual heat supply than one without augmentation. Exploration of three and four well-pair scenarios prove the capability to achieve 50 MW<sub>th</sub> baseload heating capacity with competitive LCOH and significant carbon reductions.","Elsevier","","Cornell Univ., Ithaca, NY (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE)","","United States","2020-10-09T00:00:00Z","English","Journal Article","","Journal Name: Energy and Buildings; Journal Volume: 230; Journal Issue: C","","Medium: ED; Size: Article No. 110529","","","EE0008103","Journal ID: ISSN 0378-7788; PII: S0378778820310069","10.1016/j.enbuild.2020.110529","","2022-06-27T00:00:00Z","1848684","https://www.osti.gov/biblio/1848684","https://www.osti.gov/servlets/purl/1848684","Energy and Buildings","C","230"
"Simulating Fracture Sealing by Granular LCM Particles in Geothermal Drilling","Lee, Lu (ORCID:0000000231214277); Dahi Taleghani, Arash","15 GEOTHERMAL ENERGY; Energy & Fuels; lost circulation; bridging; CFD–DEM; drilling fluid; fracture sealing; geothermal drilling","<p>Lost circulation occurs when the returned fluid is less than what is pumped into the well due to loss of fluid to pores or fractures. A lost-circulation event is a common occurrence in a geothermal well. Typical geothermal reservoirs are often under-pressured and have larger fracture apertures. A severe lost-circulation event is costly and may lead to stuck pipe, well instability, and well abandonment. One typical treatment is adding lost-circulation materials (LCMs) to seal fractures. Conventional LCMs fail to properly seal fractures because their mechanical limit is exceeded at elevated temperatures. In this paper, parametric studies in numerical simulations are conducted to better understand different thermal effects on the sealing mechanisms of LCMs. The computational fluid dynamics (CFDs) and the discrete element method (DEM) are coupled to accurately capture the true physics of sealing by granular materials. Due to computational limits, the traditional Eulerian–Eulerian approach treats solid particles as a group of continuum matter. With the advance of modern computational power, particle bridging is achievable with DEM to track individual particles by modeling their interactive forces between each other. Particle–fluid interactions can be modeled by coupling CFD algorithms. Fracture sealing capability is investigated by studying the effect of four individual properties including fluid viscosity, particle size, friction coefficient, and Young’s modulus. It is found that thermally degraded properties lead to inefficient fracture sealing.</p>","MDPI AG","","Univ. of Oklahoma, Norman, OK (United States)","USDOE Office of Nuclear Energy (NE); USDOE Office of Energy Efficiency and Renewable Energy (EERE)","","Switzerland","2020-09-17T00:00:00Z","English","Journal Article","","Journal Name: Energies (Basel) Journal Volume: 13 Journal Issue: 18","","Medium: X; Size: Article No. 4878","","","DE EE0008602; EE0008602","Journal ID: ISSN 1996-1073; ENERGA; PII: en13184878","10.3390/en13184878","","2021-04-21T00:00:00Z","1664454","https://www.osti.gov/biblio/1664454","","Energies (Basel)","18","13"
"Using a Deep Neural Network and Transfer Learning to Bridge Scales for Seismic Phase Picking","Chai, Chengping; Maceira, Monica; Santos‐Villalobos, Hector J.; Venkatakrishnan, Singanallur V.; Schoenball, Martin; Zhu, Weiqiang; Beroza, Gregory C.; Thurber, Clifford; EGS Collab Team","58 GEOSCIENCES; machine learning; transfer learning; neural network; seismic tomography; geothermal; seismic phase picking; 15 GEOTHERMAL ENERGY; Seismicity","Seismic sensors are widely used to monitor many energy-related systems. To monitor these systems effectively, we need to process a very large amount of data, which is very labor intensive. A few deep learning models have been developed to perform these tasks for earthquake-generated signals. We adopted one of these deep learning models developed for kilometer scale and updated it for signals recorded from a meter-scale project. This process not only allows us to overcome the significant spatial and temporal scale difference between our data and the data used by the original deep learning model but also significantly reduces the amount of required training data. Our results show that the updated model matches human performance but with a much faster speed. A workflow that combines the deep learning algorithm with existing imaging technologies enables improvements for both monitoring small earthquakes and studying subsurface structure.","American Geophysical Union","","Oak Ridge National Lab. (ORNL), Oak Ridge, TN (United States); Stanford Univ., CA (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE)","EGS Collab Team","United States","2020-08-17T00:00:00Z","English","Journal Article","","Journal Name: Geophysical Research Letters Journal Volume: 47 Journal Issue: 16","","Medium: X","","","AC05‐00OR22725; AC05-00OR22725; SC0020445","Journal ID: ISSN 0094-8276","10.1029/2020GL088651","","2022-11-15T00:00:00Z","1650203","https://www.osti.gov/biblio/1650203","","Geophysical Research Letters","16","47"
"Optimal carbon storage reservoir management through deep reinforcement learning","Sun, Alexander Y.","15 GEOTHERMAL ENERGY; 42 ENGINEERING; Energy & Fuels; Engineering; Reinforcement learning; Multistage decision-making; Deep autoregressive model; Deep Q network; Surrogate modeling; Markov decision process; Geological carbon sequestration; 58 GEOSCIENCES","Model-based optimization plays a central role in energy system design and management. The complexity and high-dimensionality of many process-level models, especially those used for geosystem energy exploration and utilization, often lead to formidable computational costs when the dimension of decision space is also large. This work adopts elements of recently advanced deep learning techniques to solve a sequential decision-making problem in applied geosystem management. Specifically, a deep reinforcement learning framework was formed for optimal multiperiod planning, in which a deep Q-learning network (DQN) agent was trained to maximize rewards by learning from high-dimensional inputs and from exploitation of its past experiences. To expedite computation, deep multitask learning was used to approximate high-dimensional, multistate transition functions. Both DQN and deep multitask learning are pattern based. As a demonstration, the framework was applied to optimal carbon sequestration reservoir planning using two different types of management strategies: monitoring only and brine extraction. Both strategies are designed to mitigate potential risks due to pressure buildup. Results show that the DQN agent can identify the optimal policies to maximize the reward for given risk and cost constraints. Experiments also show that knowledge the agent gained from interacting with one environment is largely preserved when deploying the same agent in other similar environments.","Elsevier","","Univ. of Texas, Austin, TX (United States)","USDOE Office of Fossil Energy (FE)","","United States","2020-08-10T00:00:00Z","English","Journal Article","","Journal Name: Applied Energy; Journal Volume: 278; Journal Issue: C","","Medium: ED; Size: Article No. 115660","","","FE0026515","Journal ID: ISSN 0306-2619; PII: S0306261920311569","10.1016/j.apenergy.2020.115660","","2022-06-16T00:00:00Z","1849181","https://www.osti.gov/biblio/1849181","https://www.osti.gov/servlets/purl/1849181","Applied Energy","C","278"
"Introduction to this special section: Geothermal energy","Kaven, J. O.; Templeton, D. C.; Bathija, Arpita P.","15 GEOTHERMAL ENERGY; geothermal; geothermal energy; renewable","Geothermal energy is a global renewable resource that has the potential to provide a significant portion of baseload energy in many regions. In the United States, it has the potential to provide 8.5% of the electric generation capacity by the middle of the century. In general, geothermal systems require heat, permeability, and water to be viable for energy generation. However, with current technologies, only heat is strictly necessary in a native system. Engineered geothermal systems (EGS) introduce water into the subsurface at elevated pressures and reduced temperatures and enhance permeability through hydraulic and/or shear fracturing. Additionally, although moderate- to high-temperature resources currently dominate geothermal energy production, low-temperature resources have been utilized for direct-use cases. When well balanced and maintained, geothermal resources can produce significant amounts of heat and achieve long-term sustainability on the order of an estimated tens to hundreds of years.","Society of Exploration Geophysicists, SEG","External Audience (Unlimited)","Lawrence Livermore National Lab. (LLNL), Livermore, CA (United States)","USDOE National Nuclear Security Administration (NNSA)","","United States","2020-12-01T00:00:00Z","English","Journal Article","","Journal Name: The Leading Edge; Journal Volume: 39; Journal Issue: 12","","Medium: ED; Size: p. 855-856","","LLNL-JRNL-815874","AC52-07NA27344","Journal ID: ISSN 1070-485X; 1025195","10.1190/tle39120855.1","","2022-11-11T00:00:00Z","1772306","https://www.osti.gov/biblio/1772306","https://www.osti.gov/servlets/purl/1772306","The Leading Edge","12","39"
"Cements with supplementary cementitious materials for high-temperature geothermal wells","Pyatina, Tatiana; Sugama, Toshifumi","15 GEOTHERMAL ENERGY","This paper discusses self-healing ability, characterized by the strength recovery and crack sealing, thermal shock and acid resistance of several cementitious composites in water, alkali carbonate or geothermal brine at 300 °C. The tested formulations included a common high-temperature OPC/SiO<sub>2</sub> formulation, a calcium-aluminate cement with alkali activated FAF blend (TSRC), alkali-activated granulated blast furnace slag (GBFS/SiO<sub>2</sub>) and fly ash C/fly ash F (FAC/FAF) cementitious blends. Compressive strength recoveries and visual observations of cracks sealing using 3D imaging after the compressive damage and then after the 5-day healing period were used to evaluate the self-healing abilities of these composites. The strength recoveries were evaluated for composites after 1-, 5-, 10-, 15-, and 30- day initial curing periods at 300 °C and after repeated damage and 5-day healing treatments. The nature of the failure was classified depending on the Young’s modulus (YM) of the tested blends. Composites with moderate values of YM, such as OPC/SiO<sub>2</sub> and TSRC developed slim cracks while brittle and very brittle FAC/FAF and GBFS/SiO<sub>2</sub> cementitious blends produced multidirectional cracks or near-fragment failures resulting in poor strength recoveries. In comparison with the common high-temperature OPC/SiO<sub>2</sub> blend, composites with alkali activated pozzolanic materials demonstrated a decrease in crack size during the short healing periods. Fly ash-containing composites showed better acid resistance surviving 28 days in sulfuric acid (pH 0.2) at 90 °C. The TSRC demonstrated the best thermal shock resistance losing only about 20 % of the original strength in five 350 °C heat→25 °C water thermal cycles. In all the tests the TSRC outperformed the rest of the composites with average strength recoveries of more than 85 %. Alkali carbonate was the most favorable for both strength recovery and crack sealing. The short-term strength recoveries could be further improved to above 100 % by addition of micro-glass fibers (MGF). However, the MGF raised the brittleness of the samples after longer initial curing times, which decreased recovery rates of the aged samples. Crystalline phase analysis demonstrated that different products assisted in strength recoveries and crack sealing. The later included for the most part silica and analcime while the former were hydrogrossulars (ferrian) with various stoichiometries, iron-magnesium minerals, cancrinite, quartz and boehmite. These phases formed thanks to the slow high-temperature alkaline reactions of fly ash and glass fibers for MGF-modified samples.","Elsevier","","Brookhaven National Lab. (BNL), Upton, NY (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE); USDOE Office of Science (SC), Basic Energy Sciences (BES)","","United Kingdom","2020-07-01T00:00:00Z","English","Journal Article","","Journal Name: Geothermics Journal Volume: 86 Journal Issue: C","","Medium: X; Size: Article No. 101840","","BNL-216051-2020-JAAM","SC0012704","Journal ID: ISSN 0375-6505; S0375650519303621; 101840; PII: S0375650519303621","10.1016/j.geothermics.2020.101840","","2022-07-01T00:00:00Z","1616776","https://www.osti.gov/biblio/1616776","","Geothermics","C","86"
