"TITLE","AUTHORS","SUBJECT","DESCRIPTION","PUBLISHER","AVAILABILITY","RESEARCH_ORG","SPONSORING_ORG","CONTRIBUTING_ORG","PUBLICATION_COUNTRY","PUBLICATION_DATE","LANGUAGE","RESOURCE_TYPE","TYPE_QUALIFIER","RELATION","COVERAGE","FORMAT","IDENTIFIER","REPORT_NUMBER","DOE_CONTRACT_NUMBER","OTHER_IDENTIFIER","DOI","RIGHTS","ENTRY_DATE","OSTI_IDENTIFIER","CITATION_URL","PURL_URL","JOURNAL_NAME","JOURNAL_ISSUE","JOURNAL_VOLUME"
"Recent Trends in Variable Generation Forecasting and Its Value to the Power System","Orwig, Kirsten D.; Ahlstrom, Mark L.; Banunarayanan, Venkat; Sharp, Justin; Wilczak, James M.; Freedman, Jeffrey; Haupt, Sue Ellen; Cline, Joel; Bartholomy, Obadiah; Hamann, Hendrik F.; Hodge, Bri-Mathias; Finley, Catherine; Nakafuji, Dora; Peterson, Jack L.; Maggio, David; Marquis, Melinda","24 POWER TRANSMISSION AND DISTRIBUTION; forecasting; large-scale integration; market design; power system reliability; renewable energy (RE); solar energy; variable generation; wind energy; National Renewable Energy Laboratory (NREL); NREL","We report that the rapid deployment of wind and solar energy generation systems has resulted in a need to better understand, predict, and manage variable generation. The uncertainty around wind and solar power forecasts is still viewed by the power industry as being quite high, and many barriers to forecast adoption by power system operators still remain. In response, the U.S. Department of Energy has sponsored, in partnership with the National Oceanic and Atmospheric Administration, public, private, and academic organizations, two projects to advance wind and solar power forecasts. Additionally, several utilities and grid operators have recognized the value of adopting variable generation forecasting and have taken great strides to enhance their usage of forecasting. In parallel, power system markets and operations are evolving to integrate greater amounts of variable generation. This paper will discuss the recent trends in wind and solar power forecasting technologies in the U.S., the role of forecasting in an evolving power system framework, and the benefits to intended forecast users.","IEEE","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE), Renewable Power Office. Solar Energy Technologies Office","","United States","2014-12-23T00:00:00Z","English","Journal Article","","Journal Name: IEEE Transactions on Sustainable Energy; Journal Volume: 6; Journal Issue: 3","","Medium: ED; Size: p. 924 - 933","","NREL/JA-5D00-63007","AC36-08GO28308","Journal ID: ISSN 1949-3029","10.1109/TSTE.2014.2366118","","2021-10-25T00:00:00Z","1220632","https://www.osti.gov/biblio/1220632","https://www.osti.gov/servlets/purl/1220632","IEEE Transactions on Sustainable Energy","3","6"
"Primary-Side Power Flow Control of Wireless Power Transfer for Electric Vehicle Charging","Miller, John M.; Onar, Omer C.; Chinthavali, Madhu","24 POWER TRANSMISSION AND DISTRIBUTION; 42 ENGINEERING; EV charging; inductive power transfer; wireless power transfer","Various noncontacting methods of plug-in electric vehicle charging are either under development or now deployed as aftermarket options in the light-duty automotive market. Wireless power transfer (WPT) is now the accepted term for wireless charging and is used synonymously for inductive power transfer and magnetic resonance coupling. WPT technology is in its infancy; standardization is lacking, especially on interoperability, center frequency selection, magnetic fringe field suppression, and the methods employed for power flow regulation. This paper proposes a new analysis concept for power flow in WPT in which the primary provides frequency selection and the tuned secondary, with its resemblance to a power transmission network having a reactive power voltage control, is analyzed as a transmission network. Analysis is supported with experimental data taken from Oak Ridge National Laboratory s WPT apparatus. Lastly, this paper also provides an experimental evidence for frequency selection, fringe field assessment, and the need for low-latency communications in the feedback path.","IEEE","","Oak Ridge National Lab. (ORNL), Oak Ridge, TN (United States). National Transportation Research Center (NTRC); Oak Ridge National Lab. (ORNL), Oak Ridge, TN (United States). Power Electronics and Electric Machinery Research Facility","USDOE; Work for Others (WFO)","","United States","2014-12-22T00:00:00Z","English","Journal Article","","Journal Name: IEEE Journal of Emerging and Selected Topics in Power Electronics; Journal Volume: 3; Journal Issue: 1","","Medium: ED; Size: p. 147-162","","","AC05-00OR22725","Journal ID: ISSN 2168-6777","10.1109/JESTPE.2014.2382569","","2021-07-19T00:00:00Z","1185390","https://www.osti.gov/biblio/1185390","https://www.osti.gov/servlets/purl/1185390","IEEE Journal of Emerging and Selected Topics in Power Electronics","1","3"
"Electrical Current Leakage and Open-Core Threading Dislocations in AlGaN-Based Deep Ultraviolet Light-Emitting Diodes.","Moseley, Michael William; Allerman, Andrew A.; Crawford, Mary H.; Wierer, Jonathan; Smith, Michael L.; Biedermann, Laura","24 POWER TRANSMISSION AND DISTRIBUTION","Electrical current transport through leakage paths in AlGaN-based deep ultraviolet (DUV) lightemitting diodes (LEDs) and their effect on LED performance are investigated. Open-core threading dislocations, or nanopipes, are found to conduct current through nominally insulating Al0.7Ga0.3N layers and limit the performance of DUV-LEDs. A defect-sensitive phosphoric acid etch reveals these opencore threading dislocations in the form of large, micron-scale hexagonal etch pits visible with optical microscopy, while closed-core screw-, edge-, and mixed-type threading dislocations are represented by smaller and more numerous nanometer-scale pits visible by atomic-force microscopy. The electrical and optical performances of DUV-LEDs fabricated on similar Si-doped Al0.7Ga0.3N templates are found to have a strong correlation to the density of these nanopipes, despite their small fraction (<0.1% in this study) of the total density of threading dislocations.","American Institute of Physics (AIP)","","Sandia National Lab. (SNL-NM), Albuquerque, NM (United States)","USDOE National Nuclear Security Administration (NNSA)","","United States","2014-08-04T00:00:00Z","English","Journal Article","","Journal Name: Journal of Applied Physics; Journal Volume: 116; Journal Issue: 5","","Medium: ED; Size: Article No. 053104","","SAND-2014-15213J","AC04-94AL85000","Journal ID: ISSN 0021-8979; 534136","10.1063/1.4891830","","2021-07-19T00:00:00Z","1183000","https://www.osti.gov/biblio/1183000","https://www.osti.gov/servlets/purl/1183000","Journal of Applied Physics","5","116"
"Geographic Footprint of Electricity Use for Water Services in the Western U.S.","Tidwell, Vincent C.; Moreland, Barbara Denise; Zemlick, Katie","24 POWER TRANSMISSION AND DISTRIBUTION; 29 ENERGY PLANNING, POLICY, AND ECONOMY","A significant fraction of our nation’s electricity use goes to lift, convey, and treat water, while the resulting expenditures on electricity represent a key budgetary consideration for water service providers. In order to improve understanding of the electricity-for-water interdependency, electricity used in providing water services is mapped at the regional, state and county level for the 17-conterminous states in the Western U.S. Our study is unique in estimating electricity use for large-scale conveyance and agricultural pumping as well as mapping these electricity uses along with that for drinking and wastewater services at a state and county level. These results indicate that drinking and wastewater account for roughly 2% of total West-wide electricity use, while an additional 1.2% is consumed by large-scale conveyance projects and 2.6% is consumed by agricultural pumping. The percent of electricity used for water services varies strongly by state with some as high as 34%, while other states expend less than 1%. Every county in the West uses some electricity for water services; however, there is a large disparity in use ranging from 10 MWh/yr to 5.8 TWh/yr. Finally, our results support long-term transmission planning in the Western U.S. by characterizing an important component of the electric load.","American Chemical Society (ACS)","","Sandia National Lab. (SNL-NM), Albuquerque, NM (United States)","USDOE National Nuclear Security Administration (NNSA)","","United States","2014-06-25T00:00:00Z","English","Journal Article","","Journal Name: Environmental Science and Technology; Journal Volume: 48; Journal Issue: 15","","Medium: ED; Size: p. 8897-8904","","SAND2014-15530J","AC04-94AL85000; M610000581","Journal ID: ISSN 0013-936X; 533706","10.1021/es5016845","","2021-07-19T00:00:00Z","1182984","https://www.osti.gov/biblio/1182984","https://www.osti.gov/servlets/purl/1182984","Environmental Science and Technology","15","48"
"Characteristic investigation and control of a modular multilevel converter-based HVDC system under single-line-to-ground fault conditions","Shi, Xiaojie; Wang, Zhiqiang; Liu, Bo; Liu, Yiqi; Tolbert, Leon M.; Wang, Fred","24 POWER TRANSMISSION AND DISTRIBUTION; high-voltage direct-current (HVDC); modular multilevel converter (MMC); single-line-to-ground (SLG) fault; voltage control; HVDC transmission; current control; circuit faults; frequency control; reactive power; converters","This paper presents the analysis and control of a multilevel modular converter (MMC)-based HVDC transmission system under three possible single-line-to-ground fault conditions, with special focus on the investigation of their different fault characteristics. Considering positive-, negative-, and zero-sequence components in both arm voltages and currents, the generalized instantaneous power of a phase unit is derived theoretically according to the equivalent circuit model of the MMC under unbalanced conditions. Based on this model, a novel double-line frequency dc-voltage ripple suppression control is proposed. This controller, together with the negative-and zero-sequence current control, could enhance the overall fault-tolerant capability of the HVDC system without additional cost. To further improve the fault-tolerant capability, the operation performance of the HVDC system with and without single-phase switching is discussed and compared in detail. Lastly, simulation results from a three-phase MMC-HVDC system generated with MATLAB/Simulink are provided to support the theoretical analysis and proposed control schemes.","IEEE","","Oak Ridge National Lab. (ORNL), Oak Ridge, TN (United States)","USDOE","","United States","2014-05-16T00:00:00Z","English","Journal Article","","Journal Name: IEEE Transactions on Power Electronics; Journal Volume: 30; Journal Issue: 1","","Medium: ED; Size: p. 408-421","","","AC05-00OR22725","Journal ID: ISSN 0885-8993","10.1109/TPEL.2014.2323360","","2021-07-20T00:00:00Z","1326497","https://www.osti.gov/biblio/1326497","https://www.osti.gov/servlets/purl/1326497","IEEE Transactions on Power Electronics","1","30"
"Effects of Phasor Measurement Uncertainty on Power Line Outage Detection","Chen, Chen; Wang, Jianhui; Zhu, Hao","24 POWER TRANSMISSION AND DISTRIBUTION","Phasor measurement unit (PMU) technology provides an effective tool to enhance the wide-area monitoring systems (WAMSs) in power grids. Although extensive studies have been conducted to develop several PMU applications in power systems (e.g., state estimation, oscillation detection and control, voltage stability analysis, and line outage detection), the uncertainty aspects of PMUs have not been adequately investigated. This paper focuses on quantifying the impact of PMU uncertainty on power line outage detection and identification, in which a limited number of PMUs installed at a subset of buses are utilized to detect and identify the line outage events. Specifically, the line outage detection problem is formulated as a multi-hypothesis test, and a general Bayesian criterion is used for the detection procedure, in which the PMU uncertainty is analytically characterized. We further apply the minimum detection error criterion for the multi-hypothesis test and derive the expected detection error probability in terms of PMU uncertainty. The framework proposed provides fundamental guidance for quantifying the effects of PMU uncertainty on power line outage detection. Case studies are provided to validate our analysis and show how PMU uncertainty influences power line outage detection.","IEEE","","Argonne National Lab. (ANL), Argonne, IL (United States)","USDOE Office of Electricity Delivery and Energy Reliability","","United States","2014-12-01T00:00:00Z","English","Journal Article","","Journal Name: IEEE Journal of Selected Topics in Signal Processing; Journal Volume: 8; Journal Issue: 6","","Medium: X; Size: p. 1127-1139","","","AC02-06CH11357","Journal ID: ISSN 1932-4553; 79172","10.1109/JSTSP.2014.2333493","","2017-11-06T00:00:00Z","1393476","https://www.osti.gov/biblio/1393476","","IEEE Journal of Selected Topics in Signal Processing","6","8"
"3D IC for Future HEP Detectors","Thom, J.; Lipton, R.; Heintz, U.; Johnson, M.; Narain, M.; Badman, R.; Spiegel, L.; Triphati, M.; Deptuch, G.; Kenney, C.; Parker, S.; Ye, Z.; Siddons, D.","24 POWER TRANSMISSION AND DISTRIBUTION","Three dimensional integrated circuit technologies offer the possibility of fabricating large area arrays of sensors integrated with complex electronics with minimal dead area, which makes them ideally suited for applications at the LHC upgraded detectors and other future detectors. Here we describe ongoing R&D efforts to demonstrate functionality of components of such detectors. This also includes the study of integrated 3D electronics with active edge sensors to produce ""active tiles"" which can be tested and assembled into arrays of arbitrary size with high yield.","Institute of Physics (IOP)","","Brookhaven National Lab. (BNL), Upton, NY (United States)","USDOE Office of Science (SC), Basic Energy Sciences (BES)","","United States","2014-11-07T00:00:00Z","English","Journal Article","","Journal Name: Journal of Instrumentation; Journal Volume: 9","","Medium: X; Size: Article No. C11005","","BNL-110946-2015-JA","SC00112704","Journal ID: ISSN 1748-0221","10.1088/1748-0221/9/11/C11005","","2016-03-25T00:00:00Z","1228871","https://www.osti.gov/biblio/1228871","","Journal of Instrumentation","","9"
"Efficient algorithm for locating and sizing series compensation devices in large power transmission grids: I. Model implementation","Frolov, Vladimir; Backhaus, Scott; Chertkov, Misha","24 POWER TRANSMISSION AND DISTRIBUTION; power flows; series compensation devices; non-convex optimization","We explore optimization methods for planning the placement, sizing and operations of Flexible Alternating Current Transmission System (FACTS) devices installed to relieve transmission grid congestion. We limit our selection of FACTS devices to Series Compensation (SC) devices that can be represented by modification of the inductance of transmission lines. Our master optimization problem minimizes the l<sub>1</sub> norm of the inductance modification subject to the usual line thermal-limit constraints. We develop heuristics that reduce this non-convex optimization to a succession of Linear Programs (LP) which are accelerated further using cutting plane methods. The algorithm solves an instance of the MatPower Polish Grid model (3299 lines and 2746 nodes) in 40 seconds per iteration on a standard laptop—a speed up that allows the sizing and placement of a family of SC devices to correct a large set of anticipated congestions. We observe that our algorithm finds feasible solutions that are always sparse, i.e., SC devices are placed on only a few lines. In a companion manuscript, we demonstrate our approach on realistically-sized networks that suffer congestion from a range of causes including generator retirement. In this manuscript, we focus on the development of our approach, investigate its structure on a small test system subject to congestion from uniform load growth, and demonstrate computational efficiency on a realistically-sized network.","IOP Publishing","","Los Alamos National Lab. (LANL), Los Alamos, NM (United States)","USDOE","","United States","2014-10-24T00:00:00Z","English","Journal Article","","Journal Name: New Journal of Physics; Journal Volume: 16; Journal Issue: 10","","Medium: ED; Size: Article No. 105015","","LA-UR-15-21088","1128501; EECS Collaborative Research; AC52-06NA25396","Journal ID: ISSN 1367-2630","10.1088/1367-2630/16/10/105015","","2021-02-12T00:00:00Z","1170269","https://www.osti.gov/biblio/1170269","https://www.osti.gov/servlets/purl/1170269","New Journal of Physics","10","16"
"Efficient algorithm for locating and sizing series compensation devices in large power transmission grids: II. Solutions and applications","Frolov, Vladimir; Backhaus, Scott; Chertkov, Misha","24 POWER TRANSMISSION AND DISTRIBUTION","In a companion manuscript, we developed a novel optimization method for placement, sizing, and operation of Flexible Alternating Current Transmission System (FACTS) devices to relieve transmission network congestion. Specifically, we addressed FACTS that provide Series Compensation (SC) via modification of line inductance. In this manuscript, this heuristic algorithm and its solutions are explored on a number of test cases: a 30-bus test network and a realistically-sized model of the Polish grid (~ 2700 nodes and ~ 3300 lines). The results on the 30-bus network are used to study the general properties of the solutions including non-locality and sparsity. The Polish grid is used as a demonstration of the computational efficiency of the heuristics that leverages sequential linearization of power flow constraints and cutting plane methods that take advantage of the sparse nature of the SC placement solutions. Using these approaches, the algorithm is able to solve an instance of Polish grid in tens of seconds. We explore the utility of the algorithm by analyzing transmission networks congested by (a) uniform load growth, (b) multiple overloaded configurations, and (c) sequential generator retirements.","IOP Publishing","","Los Alamos National Lab. (LANL), Los Alamos, NM (United States)","USDOE National Nuclear Security Administration (NNSA)","","United States","2014-10-01T00:00:00Z","English","Journal Article","","Journal Name: New Journal of Physics; Journal Volume: 16; Journal Issue: 10","","Medium: ED; Size: Article No. 105016","","LA-UR-15-21085","AC52-06NA25396; 1128501; EECS Collaborative Research","Journal ID: ISSN 1367-2630","10.1088/1367-2630/16/10/105016","","2021-02-12T00:00:00Z","1170268","https://www.osti.gov/biblio/1170268","https://www.osti.gov/servlets/purl/1170268","New Journal of Physics","10","16"
"Impact of electric vehicles on the IEEE 34 node distribution infrastructure","Jiang, Zeming; Shalalfel, Laith; Beshir, Mohammed J.","24 POWER TRANSMISSION AND DISTRIBUTION; 33 ADVANCED PROPULSION SYSTEMS; electric vehicle; smart grid; grid impact; load; power flow; voltage stability; DEW; IEEE 34","With the growing penetration of the electric vehicles to our daily life owing to their economic and environmental benefits, there will be both opportunities and challenges to the utilities when adopting plug-in electric vehicles (PEV) to the distribution network. In this study, a thorough analysis based on real-world project is conducted to evaluate the impacts of electric vehicles infrastructure on the grid relating to system load flow, load factor, and voltage stability. IEEE 34 node test feeder was selected and tested along with different case scenarios utilizing the electrical distribution design (EDD) software to find out the potential impacts to the grid.","International Association of Computer Science and Information Technology","","City of Los Angeles Department, Los Angeles, CA (United States)","USDOE","","United States","2014-10-01T00:00:00Z","English","Journal Article","","Journal Name: International Journal of Smart Grid and Clean Energy; Journal Volume: 3; Journal Issue: 4; Conference: International Conference on Smart Grid and Clean Energy Technologies , Dubai (United Arab Emirates), 29-31 Oct 2014","","Medium: ED; Size: p. 417-424","","DOE-USC-00192-18","OE0000192","Journal ID: ISSN 2315-4462","10.12720/sgce.3.4.417-424","","2016-09-28T00:00:00Z","1283323","https://www.osti.gov/biblio/1283323","https://www.osti.gov/servlets/purl/1283323","International Journal of Smart Grid and Clean Energy","4","3"
