"TITLE","AUTHORS","SUBJECT","DESCRIPTION","PUBLISHER","AVAILABILITY","RESEARCH_ORG","SPONSORING_ORG","CONTRIBUTING_ORG","PUBLICATION_COUNTRY","PUBLICATION_DATE","LANGUAGE","RESOURCE_TYPE","TYPE_QUALIFIER","RELATION","COVERAGE","FORMAT","IDENTIFIER","REPORT_NUMBER","DOE_CONTRACT_NUMBER","OTHER_IDENTIFIER","DOI","RIGHTS","ENTRY_DATE","OSTI_IDENTIFIER","CITATION_URL","PURL_URL","JOURNAL_NAME","JOURNAL_ISSUE","JOURNAL_VOLUME"
"Use of sorbents of hot-contact coal carbonization in the power industry","Blokhin, A I; Keneman, F E; Sklyarov, A V; Fedoseev, B S","01 COAL, LIGNITE, AND PEAT; 54 ENVIRONMENTAL SCIENCES; 20 FOSSIL-FUELED POWER PLANTS; 32 ENERGY CONSERVATION, CONSUMPTION, AND UTILIZATION; ADSORBENTS; CARBONIZATION; ACTIVATED CARBON; SORPTIVE PROPERTIES; COAL; WATER TREATMENT; RUSSIAN FEDERATION; SEWAGE; WASTE WATER; FOSSIL-FUEL POWER PLANTS; OILS; PETROLEUM; DECONTAMINATION; WASTE PRODUCT UTILIZATION; BIODEGRADATION","The many years of experience in the use of sorbents of hot-contact coal carbonization (HCCC) in the power industry is used for substantiation of their prospects for solving problems of power and materials saving and improving the reliability and safety of operation of power equipment. Results of tests of sorbents in systems of water conditioning of thermal power plants, cleaning of return condensates, mazut- and oil-contaminated process wastewaters, makeup water in heat networks, and biosorption cleaning of sewerage are presented. The sorption methods of cleaning are shown to have many advantages, to save expensive ion-exchange resins and reagents, to decrease the cost of desalinated water, and to prolong the service of power equipment. Comparative data are presented for basic commercial kinds of activated carbon and HCCC (sorbents activated crushed brown-coal coke (ABD)). The technical characteristics of sorbents of hot-contact coal carbonization are shown to be at the level of commercial sorbents or be higher at a much lower cost (by a factor of 2.5 - 3). It is shown that the creation of several HCCC installations with an output of 25 - 30 thousand tons of sorbents a year at coal-fired power plants will solve many water-cleaning problems of the 'EES Rossii' Co. ('The United Power Systems of Russia') and make it a monopolistic producer of activated carbon in the Russian market.","","","","","","United States","2003-11-15T00:00:00Z","English","Journal Article","","Journal Name: Power Technology and Engineering; Journal Volume: 37; Journal Issue: 6","","Medium: X; Size: page(s) 359-365","","","","Journal ID: ISSN 1570-145X; TRN: 000300118","10.1023/B:HYCO.0000021301.18704.0b","","2010-06-03T00:00:00Z","20567892","https://www.osti.gov/biblio/20567892","","Power Technology and Engineering","6","37"
"Comparing the risk profiles of renewable and natural gas-fired electricity contracts","Wiser, Ryan; Bachrach, Devra; Bolinger, Mark; Golove, William","20 FOSSIL-FUELED POWER PLANTS; ELECTRICITY; CONTRACTS; NATURAL GAS; RENEWABLE ENERGY SOURCES; ECONOMIC ANALYSIS; POWER GENERATION","No abstract prepared.","","","Lawrence Berkeley National Lab. (LBNL), Berkeley, CA (United States)","USDOE. Assistant Secretary for Energy Efficiency and Renewable Energy. Office of the Deputy Assistant Secretary for Technology Development. Office of the Solar and Renewable Resource Technology (US)","","United States","2003-11-13T00:00:00Z","English","Journal Article","","Journal Name: Renewable and Sustainable Energy Reviews; Journal Volume: 8; Journal Issue: 45; Other Information: Journal Publication Date: 08/2004; PBD: 13 Nov 2003","","Medium: X; Size: vp.","","LBNL-54438","AC03-76SF00098","Journal ID: ISSN 1364-0321; R&D Project: 574617; TRN: US200507%%6","","","2009-12-16T00:00:00Z","837918","https://www.osti.gov/biblio/837918","","Renewable and Sustainable Energy Reviews","45","8"
"Automated system for controlling the operation of the shaking elements of electrodes in combination with dry removal of ash from electric filter hopper","Ermakov, V V; Kuntulov, B M; Shabal, S V","01 COAL, LIGNITE, AND PEAT; 20 FOSSIL-FUELED POWER PLANTS; ELECTRODES; CONTROL SYSTEMS; OPERATION; ELECTRIC FILTERS; PNEUMATIC TRANSPORT; MECHANICAL VIBRATIONS; CLEANING; ASHES; REMOVAL; ELECTROSTATIC PRECIPITATORS; ELECTROSTATIC SEPARATION","An automated system for controlling the operation of shaking elements of electrodes (aeroridges) is suggested, which cleans the electrodes of the electric filter synchronously with the system of pneumatic removal of ash. Relationships for calculating the design parameters of the system depending on the modes of pneumatic transportation and dependance of the parameters of the fluidized layer of the removed ash on the structural variants of aeroridges are presented.","","","","","","United States","2003-01-01T00:00:00Z","English","Journal Article","","Journal Name: Power Technology and Engineering; Journal Volume: 37; Journal Issue: 1","","Medium: X; Size: page(s) 37-40","","","","Journal ID: ISSN 1570-145X; TRN: 001000269","10.1023/A:1023619323509","","2010-06-03T00:00:00Z","20647741","https://www.osti.gov/biblio/20647741","","Power Technology and Engineering","1","37"
"Improved refractories for IGCC power systems","Dogan, Cynthia P; Kwong, Kyei-Sing; Bennet, James P; Chinn, Richard E; Dahlin, Cheryl L","01 COAL, LIGNITE, AND PEAT; 20 FOSSIL-FUELED POWER PLANTS; 24 POWER TRANSMISSION AND DISTRIBUTION; 36 MATERIALS SCIENCE; COAL GASIFICATION; ECONOMICS; GASIFICATION; POWER GENERATION; POWER SYSTEMS; REFRACTORIES; RELIABILITY; refractories; coal gasifiers; power plants; corrosion; slag penetration; thermocouples coal gasification","Certain advantages make coal gasification a key element in the US Department of Energy's Vision 21 power system. However, issues of reliability and gasifier operation economics need to be resolved before gasification is widely adopted by the power generation industry.","Business News Publishing Co., Troy, MI","Publisher","Albany Research Center (ARC), Albany, OR (United States)","USDOE - Office of Fossil Energy (FE)","","United States","2002-09-01T00:00:00Z","English","Journal Article","","Journal Name: Industrial Heating; Journal Volume: 69; Journal Issue: 9; Related Information: This article was also abstracted and published by permission of Business NEws Publishing Co. the the DOE/EPRI newsletter Materials & Components in Fossil Energy Applications, Aug. 1, 2002, pp.4-5.","","Medium: X; Size: 57-61","","DOE/ARC-2002-035","","Journal ID: ISSN 0019-8374; TRN: US200706%%52","","","2009-12-16T00:00:00Z","898300","https://www.osti.gov/biblio/898300","","Industrial Heating","9","69"
"Generating capacity of the united power system of Russia and conditions of fuel supply to electric power plants for the period up to 2020","Chemodanov, V I; Bobyleva, N V; Chelnokova, N G; Sokolova, N Yu","20 FOSSIL-FUELED POWER PLANTS; 29 ENERGY PLANNING, POLICY AND ECONOMY; RUSSIAN FEDERATION; POWER GENERATION; CAPACITY; FUEL SUPPLIES; FOSSIL-FUEL POWER PLANTS; COAL; FUEL OILS; NATURAL GAS; ENERGY POLICY; COMBINED-CYCLE POWER PLANTS; TECHNOLOGY UTILIZATION; FORECASTING; GAS TURBINE POWER PLANTS; POWER DEMAND; COMMISSIONING","Prospects of development of the energy economy in Russia are considered up to 2020. The proportion of thermal power plants (TPP) in the structure of the generating capacity of Russia amounts to about 70% (147 mln kW). The proportion of gas in the structure of fuel consumed by TPP amounts to 64%. It is predicted that the fraction of high-quality kinds of fuel (gas and fuel oil) will decrease in the considered period due to maximum involvement of coal in the fuel balance and wider use of combined-cycle and gas-turbine technologies that provide a lower specific consumption of fuel. It is planned to resort to advanced technologies both for reconstructing existing plants and erecting new ones. This paper deals with problems of fuel supply of fossil-fuel-fired thermal power plants in the light of the evolution of the energy economy of Russia. The demand of TPP for different kinds of fossil fuel, i.e., gas, coal, and fuel oil, is estimated for the whole of the country and for its regions according to two variants of development of the generating capacity with planned commissioning of combined-cycle plants with a total output of 32 mln kW and gas-turbine plants with a total output of 61 mln kW in the period of up to 2020. The tasks of the fuel policy to be solved in the considered period are presented.","","","","","","United States","2002-05-15T00:00:00Z","English","Journal Article","","Journal Name: Power Technology and Engineering; Journal Volume: 36; Journal Issue: 3","","Medium: X; Size: page(s) 123-131","","","","Journal ID: ISSN 1570-145X; TRN: 000300123","10.1023/A:1020960308519","","2010-06-03T00:00:00Z","20567897","https://www.osti.gov/biblio/20567897","","Power Technology and Engineering","3","36"
"Process control system of a 500-MW unit of the Reftinskaya local hydroelectric power plant","Grekhov, L L; Bilenko, V A; Derkach, N N; Galperina, A I; Strukov, A P","20 FOSSIL-FUELED POWER PLANTS; RUSSIAN FEDERATION; PULVERIZED FUELS; COAL; AUTOMATION; PROCESS CONTROL; DATA ANALYSIS; PERFORMANCE; POWER RANGE 100-1000 MW","The results of the installation of a process control system developed by the Interavtomatika Company (Moscow) for controlling a 500-MW pulverized coal power unit with the use of the Teleperm ME and OM650 equipment of the Siemens Company are described. The system provides a principally new level of automation and process control through monitors comparable with the operation of foreign counterparts with complete preservation of the domestic peripheral equipment. During the 4.5 years of operation of the process control system the intricate algorithms for control and data processing have proved their operational integrity.","","","","","","United States","2002-05-01T00:00:00Z","English","Journal Article","","Journal Name: Power Technology and Engineering; Journal Volume: 36; Journal Issue: 3","","Medium: X; Size: page(s) 138-144","","","","Journal ID: ISSN 1570-145X; TRN: 001000268","10.1023/A:1020930409427","","2010-06-03T00:00:00Z","20647740","https://www.osti.gov/biblio/20647740","","Power Technology and Engineering","3","36"
"Dual-Fuel Combustion Turbine Provides Reliable Power to U.S. Navy Submarine Base New London in Groton, Connecticut","Halverson, Mark A","32 ENERGY CONSERVATION, CONSUMPTION, AND UTILIZATION; 20 FOSSIL-FUELED POWER PLANTS; MILITARY FACILITIES; DUAL-FUEL ENGINES; CONNECTICUT; NATURAL GAS; FUEL OILS; DUAL-PURPOSE POWER PLANTS; SUBMARINES; TURBINES; CENTRAL HEATING PLANTS; DISTRICT HEATING","In keeping with a long-standing tradition of running Base utilities as a business, the U.S. Navy Submarine Base New London installed a dual-fuel combustion turbine with a heat recovery boiler. The 5-megawatt (MW) gas- and oil-fired combustion turbine sits within the Lower Base area, just off the shores of the Thames River. The U.S. Navy owns, operates, and maintains the combined heat and power (CHP) plant, which provides power to the Navy?s nuclear submarines when they are in port and to the Navy?s training facilities at the Submarine Base. Heat recovered from the turbine is used to produce steam for use in Base housing, medical facilities, and laundries. In FY00, the Navy estimates that it will save over $500,000 per year as a result of the combined heat and power unit.","","","Pacific Northwest National Lab., Richland, WA (US)","US Department of Energy (US)","","United States","2002-01-01T00:00:00Z","English","Journal Article","","Journal Name: Cogeneration and Competitive Power Journal; Journal Volume: 17; Journal Issue: 4; Other Information: PBD: 1 Jan 2002","","Medium: X; Size: page(s) 69-75","","PNNL-SA-36909","AC06-76RL01830","EL1702000; TRN: US200406%%218","10.1092/6GHC-LAAW-L889-4JVE","","2009-12-17T00:00:00Z","15001786","https://www.osti.gov/biblio/15001786","","Cogeneration and Competitive Power Journal","4","17"
"Method to regenerate ammonia for the capture of carbon dioxide","Huang, Houping; Chang, Shih-Ger; Dorchak, Thomas","20 FOSSIL-FUELED POWER PLANTS; AMMONIA; CARBON DIOXIDE; LAWRENCE BERKELEY LABORATORY; CARBON DIOXIDE AMMONIA CAPTURE SEPARATION","No abstract prepared.","","","Lawrence Berkeley National Lab. (LBNL), Berkeley, CA (United States)","USDOE Assistant Secretary for Fossil Energy. Office of Coal and Power Systems (US)","","United States","2001-10-23T00:00:00Z","English","Journal Article","","Journal Name: Energy & Fuels; Journal Volume: 16; Journal Issue: 4; Other Information: Journal Publication Date: July 17, 2002; PBD: 23 Oct 2001","","Medium: ED; Size: vp.","","LBNL-49093","AC03-76SF00098","R&D Project: 473801; B& R AA2025200; TRN: US200218%%269","","","2009-12-16T00:00:00Z","799562","https://www.osti.gov/biblio/799562","https://www.osti.gov/servlets/purl/799562","Energy & Fuels","4","16"
"Acid rain reduced in Eastern United States","Lynch, J A; Bowersox, V C; Grimm, J W","20 FOSSIL-FUELED POWER PLANTS; ACID RAIN; AIR POLLUTION ABATEMENT; SULFATES; SULFUR DIOXIDE; HYDROGEN IONS 1 PLUS; NITRATES; ECOLOGICAL CONCENTRATION; FOSSIL-FUEL POWER PLANTS; WASTE MANAGEMENT","Concentrations of sulfate (SO{sub 4}{sup 2{minus}}) and free hydrogen ions (H{sup +}) in precipitation decreased from 10% to 25% over a large area of the Eastern US from 1995 through 1997 as compared to the previous 12-year (1983--1994) reference period. These decreases were unprecedented in magnitude and spatial extent. In contrast, nitrate (NO{sub 3}{sup {minus}}) concentrations generally did not change over this period. The largest decreases in both H{sup +} and SO{sub 4}{sup 2{minus}} concentrations, which nearly mimicked one another, occurred in and downwind of the Ohio River Valley, the same area where Title 4 of the 1990 Clean Air Act Amendments (CAAA) set limitations on sulfur dioxide (SO{sub 2}) emissions from a large number of utility-owned coal-fired sources. Phase 1 of the CAAA required that these limitations be met by January 1, 1995. On the basis of their analysis of precipitation chemistry and emissions data, the authors conclude that significant declines in acid rain occurred in many parts of the Eastern US from 1995 through 1997 because of large reductions in SO{sub 2} emissions in this region and a corresponding reduction in SO{sub 4}{sup 2{minus}} concentrations in precipitation.","","","Pennsylvania State Univ., University Park, PA (US)","","","United States","2000-03-15T00:00:00Z","English","Journal Article","","Journal Name: Environmental Science and Technology; Journal Volume: 34; Journal Issue: 6; Other Information: PBD: 15 Mar 2000","","Medium: X; Size: page(s) 940-949","","","","Journal ID: ISSN 0013-936X; ESTHAG; TRN: IM200019%%97","10.1021/es9901258","","2010-06-03T00:00:00Z","20020672","https://www.osti.gov/biblio/20020672","","Environmental Science and Technology","6","34"
"Hot Corrosion in a Temperature Gradient","Holcomb, G R","20 FOSSIL-FUELED POWER PLANTS; 36 MATERIALS SCIENCE; CORROSION; DISSOLUTION; KINETICS; MOLTEN SALTS; OXIDES; OXIDIZERS; PRECIPITATION; SOLUBILITY; TEMPERATURE GRADIENTS; THIN FILMS; TRANSPORT; hot corrosion; non-isothermal; sodium sulfate; temperature gradient; heat flux, Rapp-Goto crition; nickel","Hot corrosion is the accelerated attack of materials at elevated temperatures that is induced by a thin film of fused salt. Many materials that experience hot corrosion are exposed to high heat fluxes and temperature gradients. The hot corrosion of metals can be described by the dissolution of a protective metal oxide into the fused salt and the subsequent precipitation of the metal oxide in a non-protective form. Rapp and Goto have established a criterion for the sustained hot corrosion of a pure metal that the solubility gradient of the protective oxide in the salt film must be negative at the oxide/salt interface. The influence of a temperature gradient on the metal oxide solubility gradient (and the predicted hot corrosion susceptibility) is discussed. Solubility data for NiO in Na{sub 2}SO{sub 4} are used to illustrate the effects of a temperature gradient. The effects of a temperature gradient were determined by examining various combinations of dissolution reactions, oxidants, and transport kinetics. Based on these results, and the thinness of the molten salt films, temperature gradients are not expected to be of importance to hot corrosion fluxing mechanisms.","Wiley/VCH Pubs Inc., New York","Publisher","Albany Research Center (ARC), Albany, OR (United States)","USDOE","","United States","2000-08-01T00:00:00Z","English","Journal Article","","Journal Name: Materials and Corrosion; Journal Volume: 51; Journal Issue: 8","","Medium: X","","DOE/ARC-2000-013","","Journal ID: ISSN 0947-5117; TRN: US200520%%143","10.1002/1521-4176(200008)51:8<564::AID-MACO564>3.0.CO;2-4","","2016-05-16T00:00:00Z","810018","https://www.osti.gov/biblio/810018","","Materials and Corrosion","8","51"
