"TITLE","AUTHORS","SUBJECT","DESCRIPTION","PUBLISHER","AVAILABILITY","RESEARCH_ORG","SPONSORING_ORG","CONTRIBUTING_ORG","PUBLICATION_COUNTRY","PUBLICATION_DATE","LANGUAGE","RESOURCE_TYPE","TYPE_QUALIFIER","RELATION","COVERAGE","FORMAT","IDENTIFIER","REPORT_NUMBER","DOE_CONTRACT_NUMBER","OTHER_IDENTIFIER","DOI","RIGHTS","ENTRY_DATE","OSTI_IDENTIFIER","CITATION_URL","PURL_URL","JOURNAL_NAME","JOURNAL_ISSUE","JOURNAL_VOLUME"
"Robust optical properties of sandwiched lateral composition modulation GaInP structure grown by molecular beam epitaxy","Park, Kwangwook; Kang, Seokjin; Ravindran, Sooraj; Min, Jung -Wook; Hwang, Hyeong -Yong; Jho, Young -Dahl; Lee, Yong Tak","14 SOLAR ENERGY; 71 CLASSICAL AND QUANTUM MECHANICS, GENERAL PHYSICS; photoluminescence; solar cells; optical properties; semiconductor growth; stress relaxation","Double-hetero structure lateral composition modulated (LCM) GaInP and sandwiched LCM GaInP having the same active layer thickness were grown and their optical properties were compared. Sandwiched LCM GaInP showed robust optical properties due to periodic potential nature of the LCM structure, and the periodicity was undistorted even for thickness far beyond the critical layer thickness. A thick LCM GaInP structure with undistorted potential that could preserve the properties of native LCM structure was possible by stacking thin LCM GaInP structures interspaced with strain compensating GaInP layers. Furthermore, the sandwiched structure could be beneficial in realizing the LCM structure embedded high efficiency solar cells.","American Institute of Physics (AIP)","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE)","","United States","2016-12-26T00:00:00Z","English","Journal Article","","Journal Name: Applied Physics Letters; Journal Volume: 109; Journal Issue: 26","","Medium: ED; Size: Article No. 262103","","NREL/JA-5K00-67757","AC36-08GO28308","Journal ID: ISSN 0003-6951","10.1063/1.4973298","","2019-11-18T00:00:00Z","1340899","https://www.osti.gov/biblio/1340899","https://www.osti.gov/servlets/purl/1340899","Applied Physics Letters","26","109"
"Transparent ohmic contacts for solution-processed, ultrathin CdTe solar cells","Kurley, J. Matthew; Panthani, Matthew G.; Crisp, Ryan W.; Nanayakkara, Sanjini U.; Pach, Gregory F.; Reese, Matthew O.; Hudson, Margaret H.; Dolzhnikov, Dmitriy S.; Tanygin, Vadim; Luther, Joseph M.; Talapin, Dmitri V.","14 SOLAR ENERGY; 77 NANOSCIENCE AND NANOTECHNOLOGY; CdTe; nanocrystal solar cells; ohmic contacts","Recently, solution-processing became a viable route for depositing CdTe for use in photovoltaics. Ultrathin (~500 nm) solar cells have been made using colloidal CdTe nanocrystals with efficiencies exceeding 12% power conversion efficiency (PCE) demonstrated by using very simple device stacks. Further progress requires an effective method for extracting charge carriers generated during light harvesting. Here, we explored solution-based methods for creating transparent Ohmic contacts to the solution-deposited CdTe absorber layer and demonstrated molecular and nanocrystal approaches to Ohmic hole-extracting contacts at the ITO/CdTe interface. Furthermore, we used scanning Kelvin probe microscopy to further show how the above approaches improved carrier collection by reducing the potential drop under reverse bias across the ITO/CdTe interface. Other methods, such as spin-coating CdTe/A<sub>2</sub>CdTe<sub>2</sub> (A = Na, K, Cs, N<sub>2</sub>H<sub>5</sub>), can be used in conjunction with current/light soaking to improve PCE further.","American Chemical Society (ACS)","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE), Renewable Power Office. Solar Energy Technologies Office","","United States","2016-12-19T00:00:00Z","English","Journal Article","","Journal Name: ACS Energy Letters; Journal Volume: 2; Journal Issue: 1","","Medium: ED; Size: p. 270-278","","NREL/JA-5900-67544","AC36-08GO28308","Journal ID: ISSN 2380-8195","10.1021/acsenergylett.6b00587","","2021-12-30T00:00:00Z","1345715","https://www.osti.gov/biblio/1345715","https://www.osti.gov/servlets/purl/1345715","ACS Energy Letters","1","2"
"Development of solution-processed nanowire composites for opto-electronics","Ginley, David S.; Aggarwal, Shruti; Singh, Rajiv; Gennett, Tom; van Hest, Maikel F. A. M.; Perkins, John D.","14 SOLAR ENERGY; 77 NANOSCIENCE AND NANOTECHNOLOGY; nanowire composites; photovoltaics; optoelectronics","Here, silver nanowire-based contacts represent one of the major new directions in transparent contacts for opto-electronic devices with the added advantage that they can have Indium-Tin-Oxide-like properties at substantially reduced processing temperatures and without the use of vacuum-based processing. However, nanowires alone often do not adhere well to the substrate or other film interfaces; even after a relatively high-temperature anneal and unencapsulated nanowires show environmental degradation at high temperature and humidity. Here we report on the development of ZnO/Ag-nanowire composites that have sheet resistance below 10 Ω/sq and >90% transmittance from a solution-based process with process temperatures below 200 °C. These films have significant applications potential in photovoltaics and displays.","Materials Research Society - Cambridge University Press","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE)","","United States","2016-12-20T00:00:00Z","English","Journal Article","","Journal Name: MRS Communications; Journal Volume: 6; Journal Issue: 04","","Medium: ED; Size: p. 341-347","","NREL/JA-5F00-67724","AC36-08GO28308","Journal ID: ISSN 2159-6859; applab","10.1557/mrc.2016.49","","2017-12-21T00:00:00Z","1339607","https://www.osti.gov/biblio/1339607","https://www.osti.gov/servlets/purl/1339607","MRS Communications","04","6"
"Forecasting residential solar photovoltaic deployment in California","Dong, Changgui; Sigrin, Benjamin; Brinkman, Gregory","14 SOLAR ENERGY; 29 ENERGY PLANNING, POLICY, AND ECONOMY; solar PV; forecasting; diffusion models; policy impact; policies; California","Residential distributed photovoltaic (PV) deployment in the United States has experienced robust growth, and policy changes impacting the value of solar are likely to occur at the federal and state levels. To establish a credible baseline and evaluate impacts of potential new policies, this analysis employs multiple methods to forecast residential PV deployment in California, including a time-series forecasting model, a threshold heterogeneity diffusion model, a Bass diffusion model, and National Renewable Energy Laboratory's dSolar model. As a baseline, the residential PV market in California is modeled to peak in the early 2020s, with a peak annual installation of 1.5-2 GW across models. We then use the baseline results from the dSolar model and the threshold model to gauge the impact of the recent federal investment tax credit (ITC) extension, the newly approved California net energy metering (NEM) policy, and a hypothetical value-of-solar (VOS) compensation scheme. We find that the recent ITC extension may increase annual PV installations by 12%-18% (roughly 500 MW, MW) for the California residential sector in 2019-2020. The new NEM policy only has a negligible effect in California due to the relatively small new charges (< 100 MW in 2019-2020). Moreover, impacts of the VOS compensation scheme (0.12 cents per kilowatt-hour) are larger, reducing annual PV adoption by 32% (or 900-1300 MW) in 2019-2020.","Elsevier","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Energy Information Administration (EIA)","","United States","2016-12-06T00:00:00Z","English","Journal Article","","Journal Name: Technological Forecasting and Social Change; Journal Volume: 117; Journal Issue: C","","Medium: ED; Size: p. 251-265","","NREL/JA-6A20-67441","AC36-08GO28308; DOOE1000","Journal ID: ISSN 0040-1625","10.1016/j.techfore.2016.11.021","","2022-03-29T00:00:00Z","1347199","https://www.osti.gov/biblio/1347199","https://www.osti.gov/servlets/purl/1347199","Technological Forecasting and Social Change","C","117"
"Tuning the physical properties of amorphous In–Zn–Sn–O thin films using combinatorial sputtering","Ndione, Paul F.; Zakutayev, A.; Kumar, M.; Packard, C. E.; Berry, J. J.; Perkins, J. D.; Ginley, D. S.","14 SOLAR ENERGY; 71 CLASSICAL AND QUANTUM MECHANICS, GENERAL PHYSICS; IZTO; ZITO; ITZO; high-throughput experiments; amorphous; combinatorial synthesis; oxide","Transparent conductive oxides and amorphous oxide semiconductors are important materials for many modern technologies. Here, we explore the ternary indium zinc tin oxide (IZTO) using combinatorial synthesis and spatially resolved characterization. The electrical conductivity, work function, absorption onset, mechanical hardness, and elastic modulus of the optically transparent (>85%) amorphous IZTO thin films were found to be in the range of 10–2415 S/cm, 4.6–5.3 eV, 3.20–3.34 eV, 9.0–10.8 GPa, and 111–132 GPa, respectively, depending on the cation composition and the deposition conditions. Furthermore, this study enables control of IZTO performance over a broad range of cation compositions.","Materials Research Society - Cambridge University Press","","National Renewable Energy Lab. (NREL), Golden, CO (United States); Energy Frontier Research Centers (EFRC) (United States). Center for Next Generation of Materials by Design: Incorporating Metastability (CNGMD)","USDOE Office of Energy Efficiency and Renewable Energy (EERE), Renewable Power Office. Solar Energy Technologies Office; USDOE Office of Science (SC), Basic Energy Sciences (BES)","","United States","2016-12-05T00:00:00Z","English","Journal Article","","Journal Name: MRS Communications; Journal Volume: 6; Journal Issue: 04","","Medium: ED; Size: 26 p.","","NREL/JA-5K00-66557","AC36-08GO28308; AC36-99GO10337","Journal ID: ISSN 2159-6859; applab","10.1557/mrc.2016.57","","2021-07-21T00:00:00Z","1339251","https://www.osti.gov/biblio/1339251","https://www.osti.gov/servlets/purl/1339251","MRS Communications","04","6"
"Solar cell efficiency tables (version 49)","Green, Martin A.; Emery, Keith; Hishikawa, Yoshihiro; Warta, Wilhelm; Dunlop, Ewan D.; Levi, Dean H.; Ho-Baillie, Anita W. Y.","14 SOLAR ENERGY; solar cell efficiency; photovoltaic efficiency; energy conversion efficiency","Consolidated tables showing an extensive listing of the highest independently confirmed efficiencies for solar cells and modules are presented. Here, guidelines for inclusion of results into these tables are outlined, and new entries since June 2016 are reviewed.","Wiley","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE)","","United States","2016-11-28T00:00:00Z","English","Journal Article","","Journal Name: Progress in Photovoltaics; Journal Volume: 25; Journal Issue: 1","","Medium: ED; Size: p. 3-13","","NREL/JA-5J00-67687","AC36-08GO28308; DE‐AC36‐08‐GO28308","Journal ID: ISSN 1062-7995","10.1002/pip.2855","","2022-05-23T00:00:00Z","1339237","https://www.osti.gov/biblio/1339237","https://www.osti.gov/servlets/purl/1339237","Progress in Photovoltaics","1","25"
"Evolution of oxygenated cadmium sulfide (CdS:O) during high-temperature CdTe solar cell fabrication","Meysing, Daniel M.; Reese, Matthew O.; Warren, Charles W.; Abbas, Ali; Burst, James M.; Mahabaduge, Hasitha P.; Metzger, Wyatt K.; Walls, John M.; Lonergan, Mark C.; Barnes, Teresa M.; Wolden, Colin A.","14 SOLAR ENERGY; 36 MATERIALS SCIENCE; cadmium telluride; cadmium sulfide; oxygen; interdiffusion; liftoff; characterization","Oxygenated cadmium sulfide (CdS:O) produced by reactive sputtering has emerged as a promising alternative to conventional CdS for use as the n-type window layer in CdTe solar cells. Here, complementary techniques are used to expose the window layer (CdS or CdS:O) in completed superstrate devices and combined with a suite of materials characterization to elucidate its evolution during high temperature device processing. During device fabrication amorphous CdS:O undergoes significant interdiffusion with CdTe and recrystallization, forming CdS1-yTey nanocrystals whose Te fraction approaches solubility limits. Significant oxygen remains after processing, concentrated in sulfate clusters dispersed among the CdS1-yTey alloy phase, accounting for ~30% of the post-processed window layer based on cross-sectional microscopy. Interdiffusion and recrystallization are observed in devices with un-oxygenated CdS, but to a much lesser extent. Etching experiments suggest that the CdS thickness is minimally changed during processing, but the CdS:O window layer is reduced from 100 nm to 60-80 nm, which is confirmed by microscopy. Alloying reduces the band gap of the CdS:O window layer to 2.15 eV, but reductions in thickness and areal density improve its transmission spectrum, which is well matched to device quantum efficiency. The changes to the window layer in the reactive environments of device fabrication are profoundly different than what occurs by thermal annealing in an inert environment, which produced films with a band gap of 2.4 eV for both CdS and CdS:O. These results illustrate for the first time the significant changes that occur to the window layer during processing that are critical to the performance of CdTe solar cells.","Elsevier","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE SunShot Foundational Program to Advance Cell Efficiency (F-PACE)","","United States","2016-12-01T00:00:00Z","English","Journal Article","","Journal Name: Solar Energy Materials and Solar Cells; Journal Volume: 157","","Medium: X; Size: p. 276-285","","NREL/JA-5K00-66695","AC36-08GO28308","Journal ID: ISSN 0927-0248","10.1016/j.solmat.2016.05.038","","2021-07-20T00:00:00Z","1259621","https://www.osti.gov/biblio/1259621","","Solar Energy Materials and Solar Cells","","157"
"Critical role of the sorting polymer in carbon nanotube-based minority carrier devices","Mallajosyula, Arun T.; Nie, Wanyi; Gupta, Gautam; Blackburn, Jeffrey L.; Doorn, Stephen K.; Mohite, Aditya D.","14 SOLAR ENERGY; 77 NANOSCIENCE AND NANOTECHNOLOGY; carbon nanotubes layer; single chirality; polymer wrapping; polyfluorenes; solar cell","A prerequisite for carbon nanotube-based optoelectronic devices is the ability to sort them into a pure semiconductor phase. One of the most common sorting routes is enabled through using specific wrapping polymers. Here we show that subtle changes in the polymer structure can have a dramatic influence on the figures of merit of a carbon nanotube-based photovoltaic device. By comparing two commonly used polyfluorenes (PFO and PFO-BPy) for wrapping (7,5) and (6,5) chirality SWCNTs, we demonstrate that they have contrasting effects on the device efficiency. We attribute this to the differences in their ability to efficiently transfer charge. Although PFO may act as an efficient interfacial layer at the anode, PFO-BPy, having the additional pyridine side groups, forms a high resistance layer degrading the device efficiency. By comparing PFO|C<sub>60</sub> and C<sub>60</sub>-only devices, we found that presence of a PFO layer at low optical densities resulted in the increase of all three solar cell parameters, giving nearly an order of magnitude higher efficiency over that of C<sub>60</sub>-only devices. In addition, with a relatively higher contribution to photocurrent from the PFO-C<sub>60</sub> interface, an open circuit voltage of 0.55 V was obtained for PFO-(7,5)-C<sub>60</sub> devices. On the other hand, PFO-BPy does not affect the open circuit voltage but drastically reduces the short circuit current density. Lastly, these results indicate that the charge transport properties and energy levels of the sorting polymers have to be taken into account to fully understand their effect on carbon nanotube-based solar cells.","American Chemical Society (ACS)","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Science (SC), Basic Energy Sciences (BES)","","United States","2016-11-27T00:00:00Z","English","Journal Article","","Journal Name: ACS Nano; Journal Volume: 10; Journal Issue: 12","","Medium: ED; Size: p. 10808-10815","","NREL/JA-5900-67220","AC36-08GO28308","Journal ID: ISSN 1936-0851","10.1021/acsnano.6b04885","","2021-07-21T00:00:00Z","1340642","https://www.osti.gov/biblio/1340642","https://www.osti.gov/servlets/purl/1340642","ACS Nano","12","10"
"Potential-induced degradation in photovoltaic modules: a critical review","Luo, Wei; Khoo, Yong Sheng; Hacke, Peter; Naumann, Volker; Lausch, Dominik; Harvey, Steven P.; Singh, Jai Prakash; Chai, Jing; Wang, Yan; Aberle, Armin G.; Ramakrishna, Seeram","14 SOLAR ENERGY; 47 OTHER INSTRUMENTATION; leakage current; PID; potential-induced degradation; test methods; p-type c-Si modules","Potential-induced degradation (PID) has received considerable attention in recent years due to its detrimental impact on photovoltaic (PV) module performance under field conditions. Both crystalline silicon (c-Si) and thin-film PV modules are susceptible to PID. While extensive studies have already been conducted in this area, the understanding of the PID phenomena is still incomplete and it remains a major problem in the PV industry. Herein, a critical review of the available literature is given to serve as a one-stop source for understanding the current status of PID research. This article also aims to provide an overview of future research paths to address PID-related issues. This paper consists of three parts. In the first part, the modelling of leakage current paths in the module package is discussed. The PID mechanisms in both c-Si and thin-film PV modules are also comprehensively reviewed. The second part summarizes various test methods to evaluate PV modules for PID. The last part focuses on studies related to PID in the omnipresent p-type c-Si PV modules. The dependence of temperature, humidity and voltage on the progression of PID is examined. Preventive measures against PID at the cell, module and system levels are illustrated. Moreover, PID recovery in standard p-type c-Si PV modules is also studied. Most of the findings from p-type c-Si PV modules are also applicable to other PV module technologies.","Royal Society of Chemistry","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE), Renewable Power Office. Solar Energy Technologies Office","","United States","2016-11-21T00:00:00Z","English","Journal Article","","Journal Name: Energy & Environmental Science; Journal Volume: 10; Journal Issue: 1","","Medium: ED; Size: p. 43-68","","NREL/JA-5J00-67341","AC36-08GO28308","Journal ID: ISSN 1754-5692; EESNBY","10.1039/C6EE02271E","","2022-03-29T00:00:00Z","1343394","https://www.osti.gov/biblio/1343394","https://www.osti.gov/servlets/purl/1343394","Energy & Environmental Science","1","10"
"3D Lifetime Tomography Reveals How CdCl <sub>2</sub> Improves Recombination Throughout CdTe Solar Cells","Barnard, Edward S.; Ursprung, Benedikt; Colegrove, Eric; Moutinho, Helio R.; Borys, Nicholas J.; Hardin, Brian E.; Peters, Craig H.; Metzger, Wyatt K.; Schuck, P. James","14 SOLAR ENERGY; 36 MATERIALS SCIENCE; CdTe; CdCl2; photovoltaics; tomography; two-photon","Spatially resolved 3D carrier-lifetime maps were measured using 2P tomography to uncover carrier dynamics at buried structures in CdTe thin-films photovoltaics. When thin-film CdTe solar cells are initially deposited, we observe increased nonradiative carrier recombination at GBs throughout the 3D volume of the film, which is most pronounced in the critical junction region where small nucleation grains form at the buried CdTe/CdS interface. The data on CdTe films treated by exposure to CdCl<sub>2</sub> vapor reveal that a critical function of the treatment is to reduce surface, interface and GB recombination throughout the entirety of these polycrystalline films. The CdCl<sub>2</sub> treatment may also compensate CdTe films, making it difficult to exceed a hole density of 1015m-3 and achieve higher current density and efficiency.","Wiley","","National Renewable Energy Lab. (NREL), Golden, CO (United States); Lawrence Berkeley National Lab. (LBNL), Berkeley, CA (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE)","","United States","2016-11-15T00:00:00Z","English","Journal Article","","Journal Name: Advanced Materials; Journal Volume: 29; Journal Issue: 3","","Medium: ED; Size: 7 p.","","NREL/JA-5K00-67498","AC36-08GO28308; AC02-05CH11231","Journal ID: ISSN 0935-9648","10.1002/adma.201603801","","2021-12-30T00:00:00Z","1340656","https://www.osti.gov/biblio/1340656","https://www.osti.gov/servlets/purl/1340656","Advanced Materials","3","29"
