"TITLE","AUTHORS","SUBJECT","DESCRIPTION","PUBLISHER","AVAILABILITY","RESEARCH_ORG","SPONSORING_ORG","CONTRIBUTING_ORG","PUBLICATION_COUNTRY","PUBLICATION_DATE","LANGUAGE","RESOURCE_TYPE","TYPE_QUALIFIER","RELATION","COVERAGE","FORMAT","IDENTIFIER","REPORT_NUMBER","DOE_CONTRACT_NUMBER","OTHER_IDENTIFIER","DOI","RIGHTS","ENTRY_DATE","OSTI_IDENTIFIER","CITATION_URL","PURL_URL","JOURNAL_NAME","JOURNAL_ISSUE","JOURNAL_VOLUME"
"Catalysis of hydrocarbon synthesis from CO and H{sub 2} on carbon membranes","Lapidus, A l; Krylova, A Yu; Strupov, A N; Linkov, V M; Sanderson, R D","01 COAL, LIGNITE, AND PEAT; 10 SYNTHETIC FUELS; CARBON MONOXIDE; METHANATION; COBALT; CATALYTIC EFFECTS; CATALYSTS; CHEMICAL PREPARATION; MEMBRANES; CATALYST SUPPORTS; CARBON; ORGANIC POLYMERS","This paper describes the preparation of carbon membrane supports from polyacrylonitrile. The membranes were utilized for the preparation of cobalt catalysts. The catalysts were prepared by impregnating the membranes with a cobalt nitrate solution followed by drying on a water bath. The cobalt was sometimes introduced directly into the molding solution before the activation stage. The cobalt catalysts were utilized in the methanation of carbon monoxide. The products were dependent on the conditions utilized to obtain the carbon supports.","","","","","","United States","1994-12-31T00:00:00Z","English","Journal Article","","Journal Name: Solid Fuel Chemistry; Journal Volume: 28; Journal Issue: 4; Other Information: PBD: 1994; TN: Translated from Khimiya Tverdogo Topliva; 28: Nos. 4-5, 69-72(1994)","","Medium: X; Size: pp. 59-62","","","","Journal ID: SFCHDV; ISSN 0361-5219; TRN: 96:003550-0010","","","2009-12-16T00:00:00Z","283259","https://www.osti.gov/biblio/283259","","Solid Fuel Chemistry","4","28"
"Influence of the nature of a Co-catalyst support on the synthesis of hydrocarbons from CO and H{sub 2}","Lapidus, A L; Budtsov, V S; Krylova, A Yu","01 COAL, LIGNITE, AND PEAT; 10 SYNTHETIC FUELS; CARBON MONOXIDE; HYDROGENATION; COBALT; CATALYTIC EFFECTS; HYDROCARBONS; CHEMICAL PREPARATION; CATALYST SUPPORTS; HYDROGEN; KAOLIN; CLINOPTILOLITE; FISCHER-TROPSCH SYNTHESIS; SILICATES; ALUMINIUM COMPOUNDS","The chemical preparation of hydrocarbons from carbon monoxide and hydrogen is described. Cobalt was utilized as the catalyst, and aluminosilicates were utilized as catalyst supports. Catalyst activity and specificity are described.","","","","","","United States","1994-12-31T00:00:00Z","English","Journal Article","","Journal Name: Solid Fuel Chemistry; Journal Volume: 28; Journal Issue: 4; Other Information: PBD: 1994; TN: Translated from Khimiya Tverdogo Topliva; 28: Nos. 4-5, 81-84(1994)","","Medium: X; Size: pp. 70-73","","","","Journal ID: SFCHDV; ISSN 0361-5219; TRN: 96:003550-0012","","","2009-12-16T00:00:00Z","283261","https://www.osti.gov/biblio/283261","","Solid Fuel Chemistry","4","28"
"Catalysis of methyl acetate formation from methanol alone by ({mu}{sup 5}-C{sub 5}H{sub 5})(PPh{sub 3}){sub 2}RuX (X=Cl, SnCl{sub 3}, SnF{sub 3}): High activity for the SnF{sub 3} complex","Einaga, Hisahiro; Yamakawa, Tetsu; Shinoda, Sumio","40 CHEMISTRY; 10 SYNTHETIC FUELS; METHYL ACETATE; CHEMICAL PREPARATION; METHANOL; ESTERIFICATION; RUTHENIUM COMPLEXES; CATALYTIC EFFECTS; TIN COMPLEXES; DEHYDROGENATION; CATALYSTS; HOMOGENEOUS CATALYSIS","The authors have recently shown that the Ru(II)-Sn(II) bimetallic complex can catalyze the unprecedented one-step formation of acetic acid (or methyl acetate) with methanol used as the sole source. It was suggested that the reaction consists of sequential processes of methanol {r_arrow} formaldehyde (methyl){r_arrow}methyl formate {r_arrow} acetic acid (methyl acetate). While the Ru(II) complexes capable of catalyzing the dehydrogenation of methanol into methyl formate are known, this catalyst system is unique because of its extra ability to isomerize methyl formate to acetic acid without a CO atmosphere (usually high pressure) or an iodide promoter (often corrosive to reaction apparatus). In this communication, the authors examine the cyclopentadienyl bis(triphenylphosphine) ruthenium(II) auxilliary in view of its well defined geometry and configurational stability, and demonstrate that combination with the SnF{sub 3} ligand gives quite high catalytic ability compared to the conventional SnCl{sub 3} ligand. 12 refs., 1 fig.","","","","USDOE","","United States","1994-12-31T00:00:00Z","English","Journal Article","","Journal Name: Journal of Coordination Chemistry; Journal Volume: 32; Journal Issue: 1-3; Other Information: PBD: 1994","","Medium: X; Size: pp. 117-119","","","","Journal ID: JCCMBQ; ISSN 0095-8972; TRN: 96:003634-0001","10.1080/00958979408024241","","2016-05-13T00:00:00Z","274103","https://www.osti.gov/biblio/274103","","Journal of Coordination Chemistry","1-3","32"
"Induction of benzo(a)pyrene metabolism in human mammary epithelial cells by manufactured gas residues","Goth-Goldstein, R; Levine, G; Leadon, S A; Chaloupka, K; Safe, S","10 SYNTHETIC FUELS; 56 BIOLOGY AND MEDICINE, APPLIED STUDIES; COAL TAR; BIOLOGICAL EFFECTS; MAMMARY GLANDS; EPITHELIUM; BENZOPYRENE; METABOLISM; METABOLITES; GENETIC EFFECTS; SYNERGISM; POLYCYCLIC AROMATIC HYDROCARBONS; MAN; DNA ADDUCTS","This study was undertaken to evaluate the non-genotoxic effects of manufactured gas plant residues which present complex mixtures of polycyclic aromatic hydrocarbons. The effect of these residues on benzo(a)pyrene (BaP) metabolism in human mammary epithelial cells was studied. Cells were preincubated with hexane-extractable coal tar material for 16 hr, then incubated with {sup 3}H-BaP for 2 hr and the amount of BaP metabolites in cell extracts was determined by HPLC. An up to 5-fold increase over control in BaP metabolites was seen after preincubation with 0.2 {mu}g/ml coal tar material (a oncytotoxic dose). Coal tar extracts were equally effective as pure BaP in inducing BaP metabolism. As BaP constitutes less than 1% of the coal tar, other components in the coal tar mixtures appear to be even more potent than BaP in inducing the enzyme system responsible for BaP metabolism. The increase in BaP metabolites was accompanied by a proportional increase in P4501A1 mRNA as measured by Northern blotting, and resulted in an increase of BaP adducts to DNA. These results show that coal tars and other P450-inducting compounds can act as cocarcinogens by enhancing the genotoxic effects of compounds metabolized by the P4501A1 enzyme.","","","","","","United States","1994-12-31T00:00:00Z","English","Journal Article","","Journal Name: Environmental and Molecular Mutagenesis; Journal Volume: 23; Journal Issue: Suppl.23; Conference: 25. annual meeting of the Environmental Mutagen Society, Portland, OR (United States), 7-12 May 1994; Other Information: PBD: 1994","","Medium: X; Size: pp. 22","","CONF-9405324-","","Journal ID: EMMUEG; ISSN 0893-6692; TRN: 95:004220-0017","","","2009-12-16T00:00:00Z","88813","https://www.osti.gov/biblio/88813","","Environmental and Molecular Mutagenesis","Suppl.23","23"
"Ibn Sina plans giant methanol plant in Saudi Arabia","","10 SYNTHETIC FUELS; METHANOL; PRODUCTION; JOINT VENTURES; CAPACITY; SAUDI ARABIA; CHEMICAL PLANTS","Following an announcement last week by Saudi Basic Industries Corp. that its Ar Razi joint venture plans to build an 850,000 m.t./year methanol plant at Al Jubail (CW December 7, p. 20) comes word that Sabic`s other domestic methanol production subsidiary, Ibn Sina, plans to add 1 million m.t./year of capacity. The new project will likely exceed $300 million.","","","","","","United States","1994-12-14T00:00:00Z","English","Journal Article","","Journal Name: Chemical Week; Journal Volume: 155; Journal Issue: 23; Other Information: PBD: 14 Dec 1994","","Medium: X; Size: pp. 17","","","","Journal ID: CHWKA9; ISSN 0009-272X; TRN: 96:003624-0001","","","2009-12-16T00:00:00Z","274087","https://www.osti.gov/biblio/274087","","Chemical Week","23","155"
"Stages in the modification of a silver surface for catalysis of the partial oxidation of ethylene","Bukhtiyarov, V I; Boronin, A I; Savchenko, V I","40 CHEMISTRY; 10 SYNTHETIC FUELS; SILVER OXIDES; CATALYTIC EFFECTS; STRUCTURAL CHEMICAL ANALYSIS; ETHYLENE; OXIDATION; PHOTOELECTRON SPECTROSCOPY; TEMPERATURE DEPENDENCE; X-RAY SPECTROSCOPY; SORPTIVE PROPERTIES; CRYSTAL DEFECTS; TEMPERATURE RANGE 0273-0400 K; TEMPERATURE RANGE 0400-1000 K","The interaction of silver foil with oxygen over a wide range of temperatures and O{sub 2} pressures has been studied by XPS, TPD, and TPR. It has been shown that depending on the treatment conditions two adsorbed oxygen states with a different ionicity of the Ag-O bond can be formed, as well as oxygen dissolved in the silver bulk. {open_quotes}Ionic{close_quotes} oxygen [E{sub b}(O 1s) = 524.4 eV] is formed in the initial step of O{sub 2} adsorption, its incorporation into uppermost silver layer proceeding at T > 420 K. This state is responsible for ethylene adsorption, followed by its destruction and complete oxidation to CO{sub 2} and H{sub 2}O. Dissolution of oxygen atoms in the silver bulk starts at T > 470 K. No effect of the dissolved oxygen on the electronic and catalytic properties of the {open_quotes}ionic{close_quotes} oxygen has been revealed. Accumulation of {open_quotes}covalent{close_quotes} oxygen [E{sub b} (O 1s = 530.5 eV)] occurs at higher temperature and pressure. A possible mechanism for its formation which includes the creation of specific defective sites on silver surface is discussed. Despite a large variation of pressures and temperatures used for the modification of clean silver foil by O{sub 2}, all attempts to produce a surface active in ethylene epoxidation have failed. 36 refs., 6 figs.","","","","","","United States","1994-12-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Catalysis; Journal Volume: 150; Journal Issue: 2; Other Information: PBD: Dec 1994","","Medium: X; Size: pp. 262-267","","","","Journal ID: JCTLA5; ISSN 0021-9517; TRN: 95:000935-0005","10.1006/jcat.1994.1344","","2009-12-16T00:00:00Z","47972","https://www.osti.gov/biblio/47972","","Journal of Catalysis","2","150"
"Hydrogen exchange with adsorbed methanol and methoxy on nickel/alumina","Flesner, R L; Falconer, J L","40 CHEMISTRY; 10 SYNTHETIC FUELS; ALUMINIUM OXIDES; SORPTIVE PROPERTIES; HYDROGEN; SORPTION; METHANOL; METHOXY RADICALS; NICKEL; CARBON MONOXIDE; ISOTOPIC EXCHANGE; CATALYSTS; TEMPERATURE DEPENDENCE","Hydrogen isotope exchange with adsorbed CH{sub 3}OH and coadsorbed CO + H{sub 2} (which form CH{sub 3}O) was studied on a Ni/Al{sub 2}O{sub 3} catalyst by temperature-programmed reaction and desorption (TPR, TPD). Since both CH{sub 3}OH and CH{sub 3}O are adsorbed on the Al{sub 2}O{sub 3} support, but H{sub 2} adsorbs and dissociates on the Ni surface, H atom spillover onto the Al{sub 2}O{sub 3} surface is an important step in the exchange process. Hydroxyl hydrogens in CH{sub 3}OH exchange orders of magnitude more rapidly than methyl hydrogens, and both types of exchange are faster than CH{sub 3}OH hydrogenation to CH{sub 4}. Thus, TPR, allows these processes to be separated in time, and exchange during TPR also allows different adsorbed species to be distinguished. Coadsorbed CO + H{sub 2} exhibit two exchange processes, one of which is different from those observed for adsorbed CH{sub 3}OH. These differences demonstrate that CH{sub 3}OH and CO + H{sub 2} do not form identical species on Al{sub 2}O{sub 3}. Coadsorption of CO + H{sub 2} forms H on Al{sub 2}O{sub 3} in addition to CH{sub 3}O, and this H results in an H{sub 2} TPD peak in addition to H{sub 2} that forms from CH{sub 3}O decomposition. Exchange is inhibited significantly by CO adsorbed on Ni, apparently because CO blocks H{sub 2} adsorption sites. 15 refs., 12 figs., 1 tab.","","","","","","United States","1994-12-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Catalysis; Journal Volume: 150; Journal Issue: 2; Other Information: PBD: Dec 1994","","Medium: X; Size: pp. 301-310","","","","Journal ID: JCTLA5; ISSN 0021-9517; CNN: Grant CTS 90-21194; TRN: 95:000935-0009","10.1006/jcat.1994.1348","","2009-12-16T00:00:00Z","47975","https://www.osti.gov/biblio/47975","","Journal of Catalysis","2","150"
"Enantioselective hydrogenation. III. Methyl pyruvate hydrogenation catalyzed by alkaloid-modified iridium","Simons, K E; Johnston, P; Plum, H; Wells, P B; Ibbotson, A","40 CHEMISTRY; 10 SYNTHETIC FUELS; ESTERS; HYDROGENATION; IRIDIUM; CATALYTIC EFFECTS; SILICA; CATALYST SUPPORTS; ABSORPTION SPECTROSCOPY; CATALYSTS; STEREOCHEMISTRY; ALKALOIDS; CHEMICAL REACTION KINETICS; ISOTOPIC EXCHANGE; DEUTERIUM","Enantioselective hydrogenation of methyl pyruvate, MeCOCOOMe to methyl lactate, MeCH(OH)COOMe, is catalyzed in solution at room temperature by supported iridium catalysts modified with cinchona alkaloids. Modification with cinchonidine or quinine yields R-lactate in excess, whereas modification with cinchonine or quinidine favors S-lactate formation. Ir/SiO{sub 2} catalysts (20%) calcined at 393 to 573 K and reduced at 523 to 593 K were highly active for racemic hydrogenation in the absence of a modifier (rates typically 1.8 mol h{sup -1} g{sub cat}{sup -1}) and were comparably active when modified with cinchonidine but gave an enantiomeric excess of about 30%. Use of higher calcination or reduction temperatures led to substantially inferior activity and selectivity. The high rates recorded for both racemic and enantioselective reactions are dependent on the catalysts being activated before use by a procedure involving exposure of the catalyst to air after the initial reduction. Use of a Cl-free precursor gave an Ir/SiO{sub 2} catalyst (20%) of superior activity but inferior enantioselectivity. Ir/CaCO{sub 3} (5%) was more active for racemic hydrogenation than for enantioselective hydrogenation, but provided the highest value of the enantiomeric excess 39%. Kinematics of reaction are reported. Exchange of H for D in 10,11-dihydrocinchonidine at room temperature over Ir/CaCO{sub 3} occurred in the quinoline moiety but not in the quinuclidine ring system, indicating that the alkaloid was adsorbed to the Ir surface via the interaction of its {pi}-electron system. For both silica-supported and calcium carbonate-supported Ir, the presence of chloride ion in the catalyst was advantageous for the achievement of enantioselectivity. 25 refs., 2 figs., 3 tabs.","","","","","","United States","1994-12-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Catalysis; Journal Volume: 150; Journal Issue: 2; Other Information: PBD: Dec 1994","","Medium: X; Size: pp. 321-328","","","","Journal ID: JCTLA5; ISSN 0021-9517; TRN: 95:000935-0011","10.1006/jcat.1994.1350","","2009-12-16T00:00:00Z","47977","https://www.osti.gov/biblio/47977","","Journal of Catalysis","2","150"
"Effects of dispersion and metal-metal oxide interactions on Fischer-Tropsch synthesis over Ru/TiO{sub 2} and TiO{sub 2}-promoted Ru/SiO{sub 2}","Komaya, Takashi; Bell, A T; Weng-Sieh, Z; Gronsky, R; Engelke, F; King, T S; Pruski, M","40 CHEMISTRY; 01 COAL, LIGNITE, AND PEAT; 10 SYNTHETIC FUELS; RUTHENIUM; CATALYTIC EFFECTS; TITANIUM OXIDES; SILICA; ALKANES; FISCHER-TROPSCH SYNTHESIS; CHEMICAL PREPARATION; TRANSMISSION ELECTRON MICROSCOPY; HYDROGEN; ABSORPTION","The activity of Ru/TiO{sub 2} and TiO{sub 2}-promoted Ru/SiO{sub 2} catalysts for Fischer-Tropsch synthesis has been investigated. The Ru dispersion of these catalysts was determined by TEM, and the fraction of the Ru surface available for H{sub 2} adsorption was determined by {sup 1}H NMR. Even after low-temperature reduction, the surface of titania-containing catalysts is covered by titania to a substantial degree. The specific activity and selectivity of these catalysts are dominated by the interactions occurring between the Ru particles and the titania overlayer. As the fraction of the Ru particle surface covered by titania increases, the turnover frequency for CO consumption passes through a maximum, while that for methane formation decreases monotonically. The probability for chain growth and the olefin-to-paraffin ratio of the products increase with increasing titania coverage. These trends are attributed to the effects of the titania overlayer on the catalytic properties of Ru. 31 refs., 6 figs.","","","","","","United States","1994-12-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Catalysis; Journal Volume: 150; Journal Issue: 2; Other Information: PBD: Dec 1994","","Medium: X; Size: pp. 400-406","","","AC03-76SF00098; W-7405-ENG-82","Journal ID: JCTLA5; ISSN 0021-9517; TRN: 95:000935-0018","10.1006/jcat.1994.1358","","2009-12-16T00:00:00Z","47984","https://www.osti.gov/biblio/47984","","Journal of Catalysis","2","150"
"Molybdena on silica catalysts: Role of preparation methods on the structure-selectivity properties for the oxidation of methanol","Banares, M A; Hu, Hangchun; Wachs, I E","40 CHEMISTRY; 10 SYNTHETIC FUELS; MOLYBDENUM OXIDES; CATALYTIC EFFECTS; SILICA; METHANOL; OXIDATION; CATALYST SUPPORTS; CHEMICAL PREPARATION; RAMAN SPECTROSCOPY; PHOTOELECTRON SPECTROSCOPY; X-RAY SPECTROSCOPY; STRUCTURAL CHEMICAL ANALYSIS","A series of MoO{sub 3}/SiO{sub 2} samples prepared by several research groups, employing different silicas and preparation methods, have been studied by in situ Raman spectroscopy, X-ray photo-electron spectroscopy, and methanol oxidation as a probe reaction. The in situ Raman spectroscopy studies show that under dehydrated conditions the molecular structure of the silica-supported molybdenum oxide surface species is independent of the preparation methods used in the present study. The surface molybdenum oxide species is assigned to an isolated, highly distorted octahedral mono-oxo Mo structure. The appearance of new structures in some samples is due to the presence of calcium impurities in the silica supports which result in the formation of calcium molybdate. Neither the preparation method nor the specific silica used affected the methanol oxidation activity of the MoO{sub 3}/SiO{sub 2} catalysts. The surface molybdenum oxide coverage on silica is the only relevant factor that determines the catalytic properties during methanol oxidation. In situ Raman spectroscopy during methanol oxidation shows aggregation of surface molybdenum oxide species to crystalline beta-MoO{sub 3}. The extent of aggregation increases with the surface molybdenum coverage, even at very low coverages, and accounts for the decrease in the methanol oxidation catalytic activity with increasing surface molybdenum coverage. 56 refs., 12 figs., 4 tabs.","","","","","","United States","1994-12-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Catalysis; Journal Volume: 150; Journal Issue: 2; Other Information: PBD: Dec 1994","","Medium: X; Size: pp. 407-420","","","","Journal ID: JCTLA5; ISSN 0021-9517; CNN: Grant CTS-9006258; TRN: 95:000935-0019","10.1006/jcat.1994.1359","","2009-12-16T00:00:00Z","47985","https://www.osti.gov/biblio/47985","","Journal of Catalysis","2","150"
